avg_temp,min_temp,max_temp,wind_speed,air_pressure,elevation,rainfall,PM2.5,rainfall_flood,water_level,elevation_flood,flood_occurred,risk
14.7,5.8,22,3.5,1014.2,366,0,16.29,111.4000075282038,5.794788658980673,2320.692701341313,0,0
14.6,8.4,22,3.5,1008,366,0,20.15,255.559252354245,2.407856927466899,8338.345285999912,0,0
13.8,4.5,23,3.6,1007.4,366,0,20.77,237.7646223879664,9.922404529659856,2020.667487869888,1,1
17.4,12,23.6,8.3,1008.8,366,10.6,19.68,132.8262857251855,5.154397509302787,6679.754303169868,1,1
15.8,13.2,20,12.2,1015.4,366,8.9,18.98,217.3725173257162,3.590943204385595,6028.549837167505,0,0
16.3,12,22.2,4.8,1017.9,366,0.3,19.05,170.5948908537015,9.131621714028071,462.0621713968093,1,1
15.5,10.4,19.8,7.6,1017.9,366,0.3,22.39,102.2525565234204,6.207461770475181,6414.108113231449,0,0
14.3,8.8,21,9.2,1019.4,366,22.1,22.81,217.7623030485854,1.270788191671718,7973.133575910632,1,1
14.6,5.8,21.8,4.6,1020.5,366,3,22.44,205.0497463399134,4.978204565123608,8230.60688160055,1,1
14.8,7.9,20.8,3,1017.2,366,0,22.51,185.7283326580806,4.410791507624586,6062.591242088408,0,0
16.2,12.3,22,4.6,1017.9,366,0.3,22.82,185.3866563129752,7.651320684082408,6959.730946988195,1,1
17.8,11.1,23.8,3,1017.1,366,0,22.87,204.894597698093,6.937776717021659,633.0022889649945,1,1
15.2,12.5,18.4,5.3,1017.2,366,6.4,23.17,115.3636537927615,3.707913194310189,1426.763413031899,0,0
16.4,9.9,24,6,1017.9,366,1.3,23.15,260.7227445203107,4.694793209774957,2322.420053313732,1,1
15.4,6.7,24.2,3.5,1014.8,366,0,23.3,48.69235364893824,5.187880634736741,4701.28192283232,0,0
17.4,12.3,24,3.1,1013.3,366,0,22.96,265.1656389717462,4.224609313451799,3417.493508139373,1,1
17.3,12.5,25,8.3,1016.9,366,3.2,21.52,102.6845529095983,1.077213740319146,5814.330796951392,0,0
18.1,9.3,26.6,4.9,1015.2,366,0,20.05,37.50948468258676,9.054458797558713,3943.454387252839,1,1
18.4,11.8,25.4,3.9,1014.3,366,0,20.36,180.008220803739,6.725599912944668,6857.396782622587,0,0
19.4,13.8,26.2,3.7,1013.2,366,0,20.43,112.7960007211216,4.697202487048829,6313.827349567466,0,0
19.6,11.3,27,3.9,1013.7,366,0,22.37,244.6499181310558,5.695869458205721,6611.945806103763,0,0
19.3,10.2,27.4,2.8,1011.7,366,0,21.01,129.2356405586302,2.131636172651804,7333.654214704969,0,0
20.5,11.9,28.6,3.3,1011.1,366,0,23.09,200.5687576686329,5.305563327785804,7381.199926868552,0,0
21.6,13.5,29,3.5,1010.6,366,0,22.56,92.47739685144764,7.46027777696816,6897.479462694306,0,0
23.5,15.6,31.6,5.1,1008.4,366,0,21.65,62.83571250760203,5.336743645135117,583.3183995655766,0,0
24,13.9,34,5.6,1005.7,366,0,21.83,116.4147092846472,4.806653726566204,5514.10325386094,1,1
24,14.5,33,4.4,1006.1,366,0,21.84,182.0423503807301,4.623856704923678,175.0968941746123,1,1
26.4,20.5,32.8,6.5,1007.8,366,0,22.11,197.0840217634056,7.616227932166986,6580.779982688751,0,0
26.1,18.4,33,4,1006.1,366,0,22.73,173.4619995894055,7.533396695873254,540.238882864164,1,1
24.1,15.7,34,5.3,1005.5,366,0.3,22.68,296.4167155872327,7.500702279430634,8699.486276617616,1,1
24.2,16.3,33,6.1,1007.8,366,0,23.1,207.3270559485496,2.461699979122176,5433.363996470069,0,0
23.5,13.9,33.3,6,1006.7,366,0,22.68,279.4558882790753,6.178949678652359,1610.319156021566,0,0
24.2,14.2,32,6.2,1006.8,366,0,23.3,35.37995846855235,7.789073130097965,4143.337100629377,0,0
25.5,18.7,32.1,8.7,1006.4,366,0,20.82,18.41187894404366,5.618942693636888,7314.437881165461,1,1
23.3,13,32.2,6.8,1007,366,0,20.81,93.2984106035861,7.789773484349451,1592.621978820675,1,1
23.7,12.8,33.7,6.7,1008.3,366,0,20.69,40.97668151292718,8.544033983185264,4749.38936247518,1,1
24.3,13.6,34,4.7,1007.8,366,0,21.07,157.7605584684803,1.738900595605656,31.68263151158364,0,0
25.6,17.6,34.4,5.8,1007.1,366,0,21.16,155.6943760569836,3.063408255528764,6975.995450046084,1,1
26,14.9,34.5,4.6,1005.7,366,0,21.51,172.5141499331851,6.013096439545624,1721.888054995832,0,0
25.9,15.7,35,5.5,1005.5,366,0,21.49,223.5683642493218,2.896783863467029,3425.752639892287,0,0
26.4,18.7,35.4,5.1,1007.6,366,0,21.01,291.398910063696,9.413853777708663,4691.596262675226,0,0
25.2,14.7,34.3,4.6,1006.4,366,0,20.46,263.4776074317439,1.941342399319208,1281.734951078954,1,1
26.1,17.2,35,6.3,1007.4,366,0,20.5,35.51017187267448,3.56947977889786,8199.183652725305,1,1
27.8,19.9,35.5,6.3,1007.9,366,0,19.87,101.5541066311972,9.943063025681637,4147.996715835773,0,0
26.5,18.1,35.6,7,1007.4,366,0,18.09,76.74690751441257,1.89181746072897,2050.820960931446,0,0
26.4,16.8,35.4,4.5,1010.1,366,0,19.93,53.04520733393784,4.48817708057704,6504.543237103179,0,0
27.1,17.9,36.8,4.7,1009.9,366,0,19.75,163.4174629967353,3.137822987436038,7912.000404967713,0,0
27.3,16.3,36.8,4.8,1008.9,366,0,20.1,165.9793206098192,8.097991905492526,8075.312255392958,1,1
27.3,16.7,37.4,4.9,1006.6,366,0,23.02,68.1734483664184,3.04147239546596,3814.673098303786,1,1
29.2,18.2,38.2,7.2,1005.6,366,0,23.29,213.5691750920057,1.614289545419141,3180.51335077649,1,1
29.7,22,38.2,6.8,1004.4,366,0,24.78,219.8742897508516,9.331351303632204,8222.069630912423,1,1
29.3,18.9,38.4,4.9,1003.1,366,0,24.72,6.293998450179994,3.174023761815756,467.5120407012615,1,1
30.6,21.5,38.4,6.2,1002.6,366,0.1,24.71,118.727311116695,7.417475305655891,6640.778864261099,1,1
30.7,24.3,37.6,8.4,1003.6,366,0,18.43,267.0421923604863,2.905677252503484,1570.598094623749,1,1
28.7,21.4,36.4,6.9,1003.4,366,0,17.92,156.0955824731515,1.785816314813745,4118.755427201587,1,1
28.4,21.3,35.4,5.6,1003.3,366,0,20.33,104.2883404316983,8.024121825654976,8438.269041560494,1,1
27.5,17.5,35.8,4.7,1003.1,366,0,19.95,76.10284547853904,0.555819873032265,5141.998617984634,1,1
28.3,17.7,36.4,4.4,1003.7,366,0,19.22,73.00635597548468,3.319728570355365,4631.403767135666,1,1
29.2,19.4,37.8,6.2,1005.5,366,0,19.12,29.9304101552419,7.800816675817673,546.8131120263516,1,1
29.9,21.1,38.2,4.4,1007.6,366,0.1,19.9,245.1679257279276,5.121375215935554,2453.909160738979,1,1
29.7,21.6,37.1,7.3,1006,366,0,20.62,25.99722161825137,6.895738175449045,26.99615866560219,0,0
27.7,24.2,33.8,10.4,1007.3,366,0.3,21.17,87.68842975854474,0.6681690722218459,7742.050741140627,1,1
27.3,19,34.4,6.2,1009.2,366,0,22.07,13.70272156990596,7.498099909656244,5705.674187481984,0,0
27.3,19.4,34.6,6,1008.9,366,0,22.24,234.4159709171101,1.719404055992812,1044.308782230697,0,0
28.5,18.9,36.2,7.9,1006.1,366,0,21.36,11.78510466803714,8.087040361478552,3216.006352214129,1,1
29.1,19.2,36.6,4.8,1004.9,366,0,22.25,92.49033116046252,5.641747201982676,7179.402938902297,0,0
30.4,22.6,37.7,7.7,1005.3,366,0,23.32,171.9892110259993,7.391618180432623,1241.402698006792,1,1
30.6,20.2,39.6,5.3,1004,366,0,23.22,122.8684080880332,2.128326915152432,2037.387412368283,0,0
32.1,20.9,40,6.3,1003.9,366,0,23.96,84.68132017473013,3.954255064387836,4790.364916577385,1,1
33.9,27.3,40.8,8.7,1003.8,366,0,24.7,82.55672172826249,8.0206933245506,1282.487926308384,0,0
32.2,23.4,39.4,6.2,1000.9,366,0,22.06,239.3370918018748,9.108044943040236,3386.185687366035,1,1
32.7,24.3,39.7,6.3,999.7,366,0,20.9,292.1934285261735,2.265721952968852,8689.866136968629,0,0
32.4,25.9,38.3,7.4,1000.6,366,0,21.26,104.412321134638,7.933936599698136,4811.996563658814,0,0
29.2,21.2,35.3,10.6,1003.5,366,0.8,21.73,11.74365408270496,1.085551783633818,6207.117808478153,1,1
25,21.2,29.1,9.5,1006.2,366,11.9,20.54,10.96973337273253,4.257486615209876,5868.710714927669,0,0
27.7,20,35.6,4.3,1006.3,366,10.9,20.62,227.7640245632154,9.387196665134054,1873.263388608363,1,1
27.4,21.9,35.6,5.1,1005.4,366,0,25.49,165.7109464827381,9.45136485687504,7486.411247398831,1,1
29.2,20.3,36.3,4.6,1005,366,0,21.8,235.0777972251992,2.966822020394272,1079.899772650838,0,0
30.4,21.7,37.8,6.7,1002.6,366,0,20.22,209.2491030865724,1.929134065819225,8154.273755968208,1,1
30.9,23.4,38.2,7.6,1002.9,366,0,22.27,272.2519047796189,1.494863704635341,1911.803978822795,0,0
30.8,24.2,37.4,6.5,1003.2,366,0,23.2,265.747287313987,4.808752535709607,8447.577446796564,0,0
31.7,24.8,38.6,6.3,1000.9,366,0,22.88,236.4982186863532,0.9207682621613288,7060.380721921808,1,1
32.8,25.7,39.4,5.7,999.5,366,0.3,23.02,142.5567480126431,3.568530524551109,1512.859724818682,1,1
32.8,24.4,41.8,7.5,996.9,366,0,24.05,92.43792228115574,0.1701111659514353,1419.24300622854,0,0
32.4,22.9,41.8,5.5,996.2,366,0,23.09,152.108036233392,2.593981109842685,747.9164773927702,1,1
34,23,43.3,7.8,997.4,366,0,23.93,150.6214821959471,9.002769018957329,2188.600485025285,1,1
35.5,30.8,42.3,7.8,998,366,0,21.9,183.0826646668013,4.469783933328958,5831.776576450076,1,2
31.6,24.1,39.1,6.9,999.7,366,0,20.38,55.82927033487123,0.7374544573287922,4603.636160374911,0,0
31.6,23.8,39.2,6.6,1001.1,366,1,22.41,196.6859641334966,6.468367878608991,5426.927789018013,0,0
34,26.2,40.2,6.5,1000.8,366,0,25.23,136.9802772617447,9.556335606911649,275.5320652746184,0,0
34.2,27.8,41.4,8.4,997,366,0,22.17,186.0614495822577,4.634076248056685,707.5867830068171,0,0
32.7,25.9,39,8.1,995.4,366,0,20.74,71.8814468758637,6.242878605077124,6122.586360409451,1,1
31.3,24,38.3,7.1,994,366,0.3,20.39,130.3184681632065,9.194180068275628,7502.293022244571,0,0
27.3,21.9,31.8,13.1,998,366,2,22.89,63.06036433575608,4.190994238959609,3180.163881986453,1,1
24.6,18.2,31.1,10.7,1005.9,366,5.1,21.32,262.5915470270405,6.645868057777861,1473.036345773995,1,1
28.2,20.7,34.1,4.4,1005.9,366,0,23.59,146.3883135124613,4.407042742780842,2728.329612029085,1,1
30.1,22.8,36.5,7.7,1002.1,366,0,27.5,67.49442467214364,9.621309765256946,3645.641131503569,0,0
31.9,24.7,38.4,7.3,998.6,366,0,28.1,12.36260872246389,5.038015729721517,5575.442690393961,1,1
29.6,22,37.6,5.8,997.1,366,2,27.94,202.7215993960625,8.856528947594306,3623.020860732764,1,1
32.2,23.6,39.9,5.2,997.8,366,1,28.05,64.39341419692671,5.071984984450041,7937.019870200215,1,1
26.9,22.2,33.3,6.6,999.2,366,1,27.77,296.8746576956335,6.683860827949325,3549.927268562076,0,0
32.2,23.5,38.9,5.7,999.5,366,6.1,26.18,160.1101120245515,3.861414871915149,1604.792895792551,1,1
34.2,28.5,40.1,6.3,1000,366,0,23.4,86.69309887440963,9.175550667262245,2197.353080064558,0,0
36,27.7,40.7,7.7,999.4,366,0,22.62,197.3032301377891,6.469421469883939,4115.791086317213,1,2
32.8,24,40.6,6.6,998.3,366,0,23.01,82.56597703142566,0.199123298835776,6923.229747526377,1,1
33.9,24.8,41.6,5.9,998.6,366,0,24.8,246.082288172924,0.1564117351623983,7692.511954572407,0,0
34,24.8,42.6,5.9,998.3,366,0,21.53,92.47081527898256,6.761775183937343,1639.452285282199,0,0
34.2,24.9,42.4,5.3,997.5,366,0,23.33,296.4743197187728,1.14268862267702,30.71943949308888,1,1
34.4,25.3,43.2,5.7,996.8,366,0,24.83,181.5434356335881,7.161644126998665,7692.529165925496,1,1
35.3,27.3,42.9,6.4,996.1,366,0,30.96,253.323344682799,3.220167797843189,2019.082340682433,1,2
35.3,26.4,42.7,6.1,995.4,366,0,31.31,21.84464087352666,5.389196780915415,7270.071921777019,1,2
35.5,27.1,42.4,6.6,996.6,366,0,30.5,104.4898252158565,1.743995875336068,4873.017502750055,1,2
35.5,26.4,42.6,6.2,996.8,366,0,29.85,221.2461258498449,2.462217984046444,3575.614324360305,0,0
35.1,27.5,41.2,5.7,998.3,366,0,29.34,196.5177052021748,4.369177513445669,1298.506719544196,0,0
35.2,28.1,42.1,7.5,1000.3,366,0.3,21.77,58.27293643012733,6.654775772220369,5946.184173053648,0,0
36.9,27.5,43.1,5.7,998.6,366,0,30.27,106.860879152913,1.557316366375838,7239.056391618527,0,0
35.4,30,42.8,3.9,996.8,366,0,30.34,79.03302224626228,2.812831357866459,4079.760733355246,0,0
30.4,23.2,37.6,6.5,998.2,366,3,31.49,184.0110509285529,2.069624018909006,3949.352118170503,0,0
27.6,21,32.2,6.2,999.8,366,16,31.56,103.3704688376325,8.626743087804526,6682.70946842068,0,0
25.6,20.4,31.3,3.5,1001.2,366,0,33.08,92.71627260010494,6.480064934624925,4425.049487958556,0,0
28.1,19.7,33.5,3.2,1000.8,366,21.1,33.13,62.21339413090251,4.684957368580682,6951.100149860374,0,0
27.4,23,33.9,3.4,998.8,366,0,33.14,122.7081362743945,9.469430542162833,478.822081182647,1,1
21.9,20.4,33.9,5.5,998.6,366,1,33.27,58.65077705896608,7.358262953931009,7588.315701141502,1,1
26.7,18.7,32.5,9.3,1004.8,366,45,35.17,288.7708762132897,9.322261136799398,2318.801061051224,0,0
28,20.6,35.1,4.7,1004.4,366,1,34.9,46.35054344859102,5.975929602257527,1497.03402851796,0,0
30.9,21.9,39.4,3.9,1001.1,366,0,30.29,273.9914144876329,1.380569112912092,285.7329540935515,1,1
31.1,25.2,38.2,4.3,998.5,366,0,30.82,128.5419294469746,6.754271064452233,7379.87878033487,0,0
31.9,25.9,38.6,4.8,1000,366,0,30.85,113.3597974685166,2.014911606568517,531.9000936684048,1,1
32.6,27.5,38.6,4.7,1000.8,366,0,20.36,69.39594027145465,3.459685916677358,8444.800319152268,1,1
33.4,29.3,39,5.8,997.4,366,0,28.28,190.7269003102557,5.096179338129021,4997.722158322474,1,1
33.2,29.6,37.7,8.4,994.4,366,0,29.13,205.6584045032509,1.573659820617007,6181.94882023549,1,1
28.8,26.2,31.7,12.2,998.3,366,9.9,28.12,140.2712886757252,0.207813828494483,6417.546614357532,0,0
27.8,24.1,33.3,6.7,999.5,366,3,30.49,16.71206870802724,3.270859398706982,2589.672356597375,0,0
31.2,26.1,35.1,2.6,997.7,366,0.8,30.96,275.5530452065649,8.24315769088452,7135.543462304818,0,0
28.3,24.6,33.1,7,999.4,366,62,25.49,294.0987398629144,0.1537996120827212,8372.337501470438,1,1
31.8,26.6,36.1,3.4,998.4,366,4.1,27.02,129.3130245635505,1.094339331946135,3272.442617961636,0,0
31.4,26.8,35.9,3.9,998.5,366,1,24.98,184.0982422227981,8.068548567367182,7391.171408418864,1,1
28.4,26.6,35.9,4.8,1001.9,366,0,26.94,135.089587873124,3.058517029500241,6831.008285870075,1,1
31.1,26.7,35.7,3.2,1003.4,366,5.1,25.19,96.56389526583618,9.382135144809826,5216.744276022754,1,1
30.2,25.9,34.6,4.7,1000.7,366,7.1,30.29,23.19563785734229,3.802441429922983,3252.666173192868,1,1
28.2,25.2,33.1,6.1,999,366,3,34.61,136.8203191191897,7.967039290844493,3673.559480096086,0,0
28.4,25.6,31.2,5.6,1000.7,366,6.1,38.21,245.5153669078354,2.587898412621547,2721.720177960401,1,1
30.2,25.4,35.3,2.6,1000.9,366,0,35.73,5.109438326401072,0.6183123841550697,3771.641213828197,1,1
30.3,24.9,34.8,4.2,999.8,366,2.5,33.91,174.6323049540667,8.81554485714251,8756.21897330845,1,1
28.3,24.6,32.3,5.8,998.8,366,0,34.1,264.2316326180066,9.272964756495757,3215.493882711181,1,1
27.5,23,32.5,3.7,998.9,366,0.2,34.11,65.2648290043074,7.080996579892183,5888.430299415308,1,1
26,24.2,28.6,6.5,1002.4,366,17.6,34.1,54.97675940671866,7.700678235961453,2827.877721966508,1,1
29.4,24.8,35.3,3.2,1000.7,366,0,33.2,231.6829877105829,0.0712762009190071,4128.899165375774,1,1
29,24.9,33.3,3.5,1003.5,366,1,31.68,76.52592933578799,7.538235176598058,741.2323379612951,0,0
30.9,26.3,36.3,2.7,1001.2,366,0,30.89,57.59528026819454,4.721963868888269,6753.096519204672,0,0
30.6,26.1,35.2,3.8,999.7,366,0.2,31.07,113.3967751707705,4.527904546142578,5848.744309131182,1,1
27.4,24.7,29.1,5.9,998.9,366,6.1,32.22,117.7506036810654,5.400699204704211,3074.547352111299,0,0
25.5,23.9,31.3,7,1001.5,366,59.9,35.04,262.2303189049698,2.712102162095493,4643.825747786054,0,0
29.3,24.6,34.1,5,1003.6,366,30,36.25,185.533041580103,6.962885548109021,7717.418805185401,1,1
26.7,23.7,30.6,4.3,1003.6,366,4.1,33.72,121.7884369018768,2.955888720270078,393.1406681690598,1,1
28.6,25.5,33.4,4.3,1002.8,366,6.1,30.63,160.3163892857301,5.586066379673802,8230.555563223903,0,0
26.4,24.9,30,4.9,1005.2,366,7.9,29.97,286.1895699975822,1.36927228811535,4165.634882675604,0,0
28.3,24.4,33,3,1005.8,366,14,29.02,33.96440298296861,6.750756351168009,7606.231027921775,1,1
27.1,25.8,29.1,3.4,1005.6,366,47,26.02,62.31465651740743,1.896127645549654,7622.400917710548,1,1
26.3,23.8,30.1,5.1,1005.7,366,5.1,25.22,288.7586119759666,1.704139857480859,519.4862251462126,0,0
28.4,25,32.8,4.6,1004.4,366,111,24.16,287.1974545581612,0.2428316236936667,6915.548772120243,1,2
28.5,25.1,33,6.3,1002.4,366,8.9,23.74,53.14962637943179,1.217857757698146,6484.410632152458,1,1
27,24.5,31.1,4.9,1000.2,366,21.1,25.63,43.53264513758946,2.325702450789328,382.1765038981162,0,0
28.2,24.5,33.1,3.5,1000.6,366,7.1,25.4,126.325540301586,2.223093606894261,8321.87907691432,0,0
29.4,24.4,34.2,2.6,999.8,366,0,27.08,14.91548774639073,3.276714292783325,5614.482792601137,1,1
29.9,25.2,34.4,3.1,1001.3,366,0,29.75,196.471059685542,0.5441641807711983,1482.34090818109,0,0
29.1,24.6,33.2,4.8,1002.5,366,1.7,29.59,23.24880649852265,9.351980185199334,1089.163975790526,1,1
26.2,23.3,28.1,3.6,1002,366,21.1,29.46,17.40888812828422,1.191758793476847,4972.337036289995,0,0
27.3,24.8,30,2.3,999.5,366,21.1,29.25,145.5560808626548,7.01963878962005,520.5655720288808,1,1
29.5,24.9,33.9,3.8,999.2,366,0.3,28.44,287.3359908330305,5.350731698495342,1454.696979059318,0,0
30.5,26.4,35.6,3.9,999.9,366,0,27.22,128.0387808189479,5.527888049141447,8391.905114930358,0,0
30.2,26,34.8,2.9,999.5,366,0,26.71,106.9443475981653,1.055168255207665,6589.46711801535,1,1
30.9,24.5,36.3,4,997.1,366,0.3,27,299.3870146506858,2.432149421614598,5428.151663468681,0,0
24.7,23,29,8,1001.8,366,190,27.36,159.590688233755,7.798812944685589,1847.63604003346,1,2
29.1,24.1,33.9,5.4,999.9,366,49,27.34,112.5724220670746,4.636864582712556,1933.427894963287,1,1
31.9,26.7,35.6,4.2,999.6,366,0,27.57,115.7582440024806,4.570678172870574,3944.697863962144,0,0
29.9,25.4,34.6,3.4,1001.2,366,7.6,28.5,58.48784881005314,5.459117959561343,6671.872146057644,1,1
24.4,22.1,25,6.5,1005,366,84.1,29.42,153.6669172342617,4.338058885092321,34.7691369131366,0,0
28.2,23.9,31.4,2.2,1002.9,366,14,29.38,131.6565084504017,8.061359310614362,391.7475594163199,0,0
29.4,25.6,33.2,3.7,1003.3,366,0,27.94,81.23858890422402,7.487051978887123,7698.747620469565,0,0
29.2,25.2,33.2,2.9,1001.6,366,0.4,29.34,48.16202598052794,3.170042168611793,7202.853154713862,1,1
28.6,25.6,32.6,3.9,1001.4,366,4.3,30.33,93.37166060026613,8.120811131217028,6146.538832969561,1,1
27.1,24.1,31.6,3.7,1002.9,366,2.4,26.36,152.6049983063188,5.186064301279183,4419.859239422688,0,0
28.3,23.8,33.6,3.7,1001.7,366,0.5,26.47,17.4999816854405,6.277368332366271,1284.081730650322,1,1
29.3,24.6,34.6,2.7,999.2,366,0,26.19,46.1232085751868,8.661758318928158,904.5592765813296,0,0
30.3,25.9,36,2.9,1001.5,366,0.2,24.98,284.2971800907286,4.759932492454056,8010.769745658446,1,1
26.7,24.4,30.1,6.1,1005.6,366,0.8,25.01,162.8566053094017,7.562603625528578,3384.553236261716,0,0
28.9,25,33,2.2,1004.9,366,8.9,24.98,19.03479109801136,6.280873591050443,6155.753717471363,1,1
29.6,25.8,33.8,2.7,1003.9,366,2,29.02,207.9263276308719,4.267449412975494,4036.440632081544,0,0
29,25.8,33.5,3.6,1002.4,366,0,29.31,18.54086102371042,7.890483663779525,6467.259083042865,1,1
28.3,24.7,34,3.1,1002.9,366,1.1,28.84,221.6622681139119,1.051591178702192,1710.396982270472,1,1
27.2,23.8,32,3.5,1007.2,366,12,27.32,224.9888165160081,5.81220217308148,4287.4569487961,1,1
30.1,24.6,34.5,2.7,1007.9,366,0,27.03,195.3236927247758,0.4641075737245548,3334.513491356078,1,1
29.2,24.3,34.4,3.6,1004.8,366,0,27.33,219.6613633858049,1.561691277546733,2168.235141830829,0,0
29.1,25.3,34.8,4,1004.5,366,1.5,26.73,26.38973430391732,5.988736374111326,5288.548147270671,1,1
28.4,24.2,34.8,4.7,1005.9,366,7.4,29.97,218.0341657065803,3.076066965994499,4751.139708414493,0,0
27.8,23.4,33.6,3.8,1003.5,366,29,26.47,41.00649591716488,2.624749887463456,4385.876005899313,0,0
25.9,21.4,31.1,4.7,1002.6,366,96,26.56,101.8517721815531,9.558386920694534,5230.077018251091,0,0
25.3,20.1,31.6,4.2,1004.6,366,30,29,282.8235760501898,3.659056228887729,1261.112249837591,0,0
27.4,22.1,33.4,2.4,1005.8,366,0,29.27,150.862643297742,5.647414702258064,3278.611660885907,1,1
28.2,23.6,33.2,3.1,1007,366,0,30.51,290.2279296249042,5.342487712778688,2872.717971198864,1,1
28.8,24.6,34,3.3,1008,366,0.5,27.55,26.67673766602127,0.6201842313798334,6805.66412282655,1,1
28.6,20.7,34.3,3.3,1008.1,366,19.1,27.61,143.266979868954,6.742757383605031,316.0866151025128,0,0
27.7,21.5,33.3,4.3,1007.5,366,34,27.39,18.7206960830612,5.129013196708721,2494.526309551281,0,0
25.3,22,31.7,3.2,1005.4,366,0.3,27.35,189.0630787197854,3.814171167982614,8125.068056510522,1,1
28.1,20.8,33.4,3.5,1004,366,3,33.21,23.61210041055492,0.6601681606626042,2657.502541603015,1,1
28.2,23.1,33.5,3.7,1003.6,366,0,32.91,52.6103407621132,2.930139849867145,1344.00655963816,0,0
28.2,23.7,33,4.3,1004.3,366,0,33.12,77.64909302078415,8.840953758059992,6700.992067562937,0,0
27.8,23.7,32.2,5,1003,366,0.3,32.97,224.623155499345,1.737113733074691,423.3253978125992,1,1
26,20.4,30.9,3.1,999.8,366,23.1,33.1,49.18863564542243,2.193336397516209,3772.078031678204,1,1
26.5,23.5,32.5,3,1001.9,366,0,33.3,253.9896159879204,2.052940310697714,7568.205457339526,1,1
27.6,21.5,33.1,3.7,1004.5,366,4.1,33.41,39.57118164924026,8.908048192568335,8441.830885199608,0,0
28.1,22.7,33.8,3.7,1005,366,0,33.22,10.5733347210469,6.999954827183268,2203.326809524074,1,1
27.9,23.2,32.3,3.1,1005.4,366,0.1,32.58,118.5136256909004,8.81843063054802,2620.797364393551,0,0
26.7,24,32.4,2.5,1005.8,366,0,32.83,293.8324925913885,9.137464998768332,5019.037775966244,0,0
27.6,22.5,33.2,3.3,1005.3,366,9.9,32.8,33.10266833663317,9.279675351598897,2004.528188148974,0,0
26.5,22.6,32.7,2.9,1004.9,366,0,31.74,30.51553321188871,4.857156128340447,1333.783500773562,0,0
26.3,22.4,29.1,2.6,1004.1,366,0.8,23.03,225.3499532386872,4.762238510585629,3769.084409840857,0,0
24.1,21.6,29.1,3.5,1004.5,366,0.3,21.99,93.6485081980696,8.289228402567668,639.2510078219509,1,1
25.7,19.7,32.3,3.8,1008.9,366,1,22.59,215.1844851677151,3.3192667415198,7912.058305129736,0,0
26.8,22,32.1,3,1006.7,366,0,25.52,60.00317683300901,0.2221112951992365,2956.971710939686,0,0
26.4,21.5,31,3.1,1005.8,366,0,25.59,138.0215982594489,3.315477170153205,2975.441934873582,1,1
26.5,21.5,32.4,3.4,1005.8,366,0,25.32,79.58696332467537,7.163503304053441,7002.069305408391,0,0
27,22.3,32.2,3.9,1006.2,366,0,25.17,135.4584644637261,1.236140516120693,3022.019866327896,1,1
26.9,21.7,32.4,3.3,1005.3,366,0,22.56,230.7291277755912,7.847808578989094,6732.503870327066,0,0
26.3,21,33,4.5,1005.9,366,0,22.66,228.6029821432985,8.15474317446249,1603.629339952268,1,1
26.4,20.4,32.7,4,1006.9,366,0,23.02,154.7316863021171,1.009123660343426,4680.488809580981,1,1
26,19.2,33.8,4,1008.3,366,0,24.33,278.5115531163153,0.9783928644943184,6799.789482115847,1,1
25.4,18.8,33.2,5.3,1007.6,366,0,24.81,79.13523073448219,1.988121465329504,3980.707263583569,0,0
25.8,20.2,31.2,4.4,1007.8,366,0,24.69,72.09340533576992,3.563893932541987,635.4037595899556,1,1
25.9,20.6,31.5,5.3,1009.2,366,0,23.61,184.1419203526301,5.327335685966218,6520.111990212681,1,1
25.5,20.6,30.4,5.3,1010.8,366,0,25.24,186.3891102650367,4.855419980541074,4371.411857125453,0,0
25,20.2,30.1,4.6,1010,366,0,25.2,13.9620118694922,8.531684871920532,2799.649857287221,0,0
23.3,19.8,26.6,3.5,1011.5,366,0.5,25.41,182.3333137160693,1.4223198707677,8784.256661988076,0,0
21.7,18.4,29.1,4,1010.7,366,0,25.75,112.3308472047043,6.975727221985694,7751.487052175849,0,0
22.6,15.7,30.2,2.7,1011.7,366,18,25.08,224.2327575961677,5.488865852183968,334.6539186947789,1,1
23.7,16.3,30.1,3.9,1012.2,366,0,23.5,242.4316993635818,7.36824823162222,5252.650858841354,1,1
23.3,15.8,30.2,3.7,1011.5,366,0,22.98,165.646145864111,3.419464268291038,3137.224133522653,0,0
23,16.9,30.4,4.1,1010.7,366,0,24.68,0.5115094506795259,4.713796287278779,330.9611126453692,1,1
23.7,17.7,31,3.2,1012.6,366,0,23.35,190.9097430499926,0.2859298918606745,99.95609426884828,0,0
23.2,17.1,30,3.9,1013.2,366,0,25.22,224.6643838997803,1.161059090769796,5165.088859599744,1,1
22.5,16.9,29,4.1,1011.7,366,0,27.05,74.69497986945427,3.749956119618317,2832.516074018362,1,1
22.3,16.2,29.4,4.8,1011.8,366,0,27.75,139.3938003422366,4.812547411151212,6222.941794858561,1,1
20.7,17.8,25.1,11,1014.6,366,7,26.8,289.7179870235365,0.8574689306431305,4020.719540554092,0,0
22.2,16.6,29.4,6.5,1015.4,366,0,26.5,89.43466601823104,8.249882491273057,6781.970404202769,1,1
20.4,12.7,30,4,1017.3,366,0,26.5,66.94597531252224,9.46052362333582,7194.001196406164,1,1
20.2,12.7,30,4,1016.3,366,0,25.7,63.25643714340304,5.963974778466019,5815.210015534894,0,0
